Home Team:,ASP,11,1-4
Away Team:,TJ5,19,4-1
 
Stadium:,The Ice Castle presented by Yeti,Anchorage AK
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
17,ASP,Sweep,Cover 3,False,1,15,29,0,False,24,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,ASP,Play Action,Cover 2,False,1,10,53,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
19,ASP,Play Action,Cover 2,False,2,10,53,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,ASP,Play Action,Cover 0 Bullets,False,3,10,53,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,ASP,Punt,,False,4,10,53,0,False,0,0,47,20,False,False,False,False,False,False,False,False,False,,False,,0,False
22,TJ5,Slants,Cover 3,False,1,10,20,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,TJ5,Slants,Cover 2,False,2,10,20,4,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,TJ5,Draw,Cover 3,False,3,6,24,0,False,7,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
25,TJ5,Draw,Cover 2,False,1,10,31,0,False,16,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Illegal Use of Hands,5,False
26,TJ5,Streaks,Cover 1 Mike Dog,False,1,10,47,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,TJ5,Screen Pass,Cover 0 Bullets,False,2,10,47,12,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,TJ5,Streaks,Cover 0 Bullets,False,1,10,59,18,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,TJ5,Screen Pass,Cover 0 Bullets,False,1,10,77,-1,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
30,TJ5,Flood,Cover 2,False,2,11,76,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,TJ5,Flood,Cover 2,False,3,11,76,12,False,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
32,TJ5,Streaks,Cover 3,False,1,10,88,12,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
33,TJ5,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
34,TJ5,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
35,ASP,Play Action,Cover 2,False,1,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Fourth Quarter:
1,ASP,Play Action,Cover 3,False,2,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
2,ASP,Power,Cover 2,False,3,10,25,0,False,9,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,ASP,Punt,,False,4,1,34,0,False,0,0,65,21,False,False,False,False,False,False,False,False,False,,False,,0,False
