Home Team:,PP,10,0-5
Away Team:,MIN,37,2-3
 
Stadium:,Blood Clot Arena,Philadelphia PA
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
3,PP,Streaks,Cover 2,False,2,5,42,15,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,PP,Draw,Cover 2,False,1,10,57,0,False,15,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
5,PP,Slants,Cover 1 Mike Dog,False,1,10,72,11,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,PP,Power,Cover 0 Bullets,False,1,10,83,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,PP,Draw,Cover 0 Bullets,False,2,10,83,0,False,11,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
8,PP,Draw,Cover 0 Bullets,False,1,10,94,0,False,0,0,0,0,False,False,False,False,False,True,False,False,False,,False,,0,False
9,PP,Play Action,Cover 2,False,2,10,94,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
10,PP,Slants,Cover 2,False,3,10,94,6,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
11,PP,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
12,PP,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
13,MIN,Power,Cover 2,False,1,10,25,0,False,6,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,MIN,Power,Cover 3,False,2,4,31,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
