Home Team:,TJ5,28,3-1
Away Team:,DD,24,3-1
 
Stadium:,The Neverland Ranch,Jackson MS
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
10,TJ5,Draw,Cover 2,False,1,10,29,0,False,20,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,TJ5,Draw,Cover 3,False,1,10,49,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,TJ5,Option,Cover 2,False,2,9,50,0,False,15,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,TJ5,Slants,Cover 4,False,1,10,65,6,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,TJ5,Blast,Cover 4,False,2,4,71,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
15,TJ5,Scissors,Cover 4,False,1,10,75,19,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
16,TJ5,Power,Cover 3,False,1,10,94,0,False,6,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
17,TJ5,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
18,TJ5,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
19,DD,Streaks,Cover 1 Mike Dog,False,1,10,25,-5,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
20,DD,Draw,Cover 1 Mike Dog,False,2,15,20,0,False,-1,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
21,DD,Streaks,Cover 2,False,2,25,10,-5,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
22,DD,Streaks,Cover 0 Bullets,False,3,30,5,22,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
23,DD,Punt,,False,4,8,27,0,False,0,0,60,8,False,False,False,False,False,False,False,False,False,,False,,0,False
24,TJ5,Streaks,Cover 3,False,1,10,21,0,True,0,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
25,TJ5,Blast,Cover 1 Mike Dog,False,2,10,21,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Illegal Formation,-5,True
26,TJ5,Play Action,Cover 3,False,2,15,16,16,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,TJ5,Sweep,Cover 4,False,1,10,32,0,False,13,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,TJ5,Blast,Cover 1 Mike Dog,False,1,10,45,0,False,7,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,TJ5,Draw,Cover 3,False,2,3,52,0,False,4,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,TJ5,Blast,Cover 4,False,1,10,56,0,False,3,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,TJ5,Slants,Cover 2,False,2,7,59,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,TJ5,Draw,Cover 2,False,1,10,67,0,False,21,0,0,0,False,False,False,False,False,False,False,True,False,,False,,0,False
33,TJ5,Flood,Cover 2,False,1,10,88,8,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,TJ5,Draw,Cover 3,False,2,2,96,0,False,1,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,TJ5,Draw,Cover 0 Bullets,False,3,1,97,0,False,3,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
36,TJ5,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
 
Fourth Quarter:
1,TJ5,Kickoff,,True,0,0,0,0,False,0,50,0,21,False,False,False,False,False,False,False,False,False,,False,,0,False
2,DD,Slants,Cover 1 Mike Dog,False,1,10,36,-4,False,0,0,0,0,True,False,False,False,False,False,False,False,False,,False,,0,False
3,DD,Streaks,Cover 1 Mike Dog,False,2,14,32,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,DD,Max Protect,Cover 1 Mike Dog,False,3,14,32,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
