Home Team:,BGP,30,1-3
Away Team:,DCS,6,2-2
 
Stadium:,The Bird Cage,Baltimore MD
 
Play:,Ball:,Offense:,Defense:,Kickoff:,Down:,Distance:,LOS:,Passing Yards:,Incomplete:,Rushing Yards:,Kicking Yards:,Punting Yards:,Return Yards:,Sack:,FG:,TD:,Safety:,Interception:,Fumble:,Turnover:,Minor Injury:,Major Injury:,Injured Position:,Penalty:,Penalty Type:,Penalty Yards:,Was Accepted?:
First Quarter:
28,DCS,Max Protect,Cover 1 Mike Dog,False,1,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,DCS,Draw,Cover 2,False,2,10,25,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
30,DCS,Slants,Cover 3,False,3,10,25,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Unnecessary Roughness,-15,False
31,DCS,Punt,,False,4,1,34,0,False,0,0,50,5,False,False,False,False,False,False,False,False,False,,False,,0,False
32,BGP,Slants,Cover 2,False,1,10,21,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,BGP,Streaks,Cover 4,False,2,10,21,22,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
34,BGP,Scissors,Cover 0 Bullets,False,1,10,43,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,BGP,Streaks,Cover 1 Mike Dog,False,2,10,43,27,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
 
Fourth Quarter:
1,BGP,Flood,Cover 2,False,1,10,70,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
2,BGP,Flood,Cover 3,False,1,20,60,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
3,BGP,Flood,Cover 4,False,2,11,69,9,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
4,BGP,Flood,Cover 3,False,3,2,78,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Holding,5,True
5,BGP,Flood,Cover 4,False,1,10,83,4,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
6,BGP,Flood,Cover 2,False,2,6,87,5,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
7,BGP,Streaks,Hulk,False,3,1,92,8,False,0,0,0,0,False,False,True,False,False,False,False,False,False,,False,,0,False
8,BGP,Field Goal,,False,0,0,85,0,False,0,0,0,0,False,True,False,False,False,False,False,False,False,,False,,0,False
9,BGP,Kickoff,,True,0,0,0,0,False,0,65,0,25,False,False,False,False,False,False,False,False,False,,False,,0,False
10,DCS,Screen Pass,Cover 2,False,1,10,25,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
11,DCS,Blast,Cover 1 Mike Dog,False,2,10,25,0,False,10,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
12,DCS,Play Action,Cover 1 Mike Dog,False,1,10,35,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
13,DCS,Screen Pass,Cover 2,False,2,10,35,13,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
14,DCS,Play Action,Cover 1 Mike Dog,False,1,10,48,-1,False,0,0,0,0,True,False,False,False,False,False,False,False,True,,False,,0,False
15,DCS,Streaks,Cover 3,False,2,11,47,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Illegal Formation,-5,True
16,DCS,Draw,Cover 2,False,2,16,42,0,False,13,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
17,DCS,Play Action,Cover 0 Bullets,False,3,3,55,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
18,DCS,Punt,,False,4,3,55,0,False,0,0,45,20,False,False,False,False,False,False,False,False,False,,False,,0,False
19,BGP,Streaks,Cover 4,False,1,10,20,21,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
20,BGP,Slants,Cover 3,False,1,10,41,11,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
21,BGP,Flood,Cover 0 Bullets,False,1,10,52,5,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
22,BGP,Slants,Cover 2,False,2,5,57,5,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Offense: Holding,-10,True
23,BGP,Flood,Cover 2,False,2,15,47,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
24,BGP,Slants,Cover 2,False,3,15,47,7,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
25,BGP,Punt,,False,4,8,54,0,False,0,0,45,15,False,False,False,False,False,False,False,False,False,,False,,0,False
26,DCS,Sweep,Cover 0 Bullets,False,1,10,16,0,False,16,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
27,DCS,Play Action,Cover 3,False,1,10,32,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
28,DCS,Play Action,Cover 3,False,2,10,32,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
29,DCS,Play Action,Cover 2,False,3,10,32,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,True,Defense: Face Mask,15,True
30,DCS,Power,Cover 3,False,1,10,47,0,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
31,DCS,Max Protect,Cover 3,False,2,10,47,0,True,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
32,DCS,Draw,Cover 3,False,3,10,47,0,False,8,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
33,DCS,Punt,,False,4,2,55,0,False,0,0,45,20,False,False,False,False,False,False,False,False,False,,False,,0,False
34,BGP,Flood,Cover 1 Mike Dog,False,1,10,20,6,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
35,BGP,Scissors,Cover 4,False,2,4,26,12,False,0,0,0,0,False,False,False,False,False,False,False,False,False,,False,,0,False
